OID_,CBG,PlusCode,DestinationID,Total_TravelTime,Total_Kilometers
19667,470930056022,"WW65+22 Knoxville, Tennessee",26,25.92961716,31.44391688
19668,470930056022,"WW76+C9 Knoxville, Tennessee",39,26.22245695,31.99282828
19669,470930056022,"WW76+C9 Knoxville, Tennessee",40,26.22245695,31.99282828
19670,470930056022,"2X3G+JQ Knoxville, Tennessee",98,26.24934841,29.91323744
19671,470930056022,"WW55+XV Knoxville, Tennessee",22,26.54793965,31.81294385
19672,470930056022,"VVX2+XW Knoxville, Tennessee",36,28.12111171,33.07872957
19673,470930056022,"VVX2+XW Knoxville, Tennessee",67,28.12111171,33.07872957
19674,470930056022,"VRJV+58 Knoxville, Tennessee",7,28.33998049,33.65591168
19675,470930056022,"VRJV+58 Knoxville, Tennessee",20,28.33998049,33.65591168
19676,470930056022,"27QH+4X Strawberry Plains, Tennessee",95,28.38316569,33.53441479
19677,470930056022,"WWV4+3G Knoxville, Tennessee",72,28.39468263,33.66209361
19678,470930056022,"WWV4+3G Knoxville, Tennessee",73,28.39468263,33.66209361
19679,470930056022,"2X93+55 Powell, Tennessee",102,28.43106921,32.45538653
19680,470930056022,"VRVH+9W Knoxville, Tennessee",13,28.92595554,36.65762567
19681,470930056022,"VRJM+8X Farragut, Tennessee",12,29.0390199,34.29369982
19682,470930056022,"2WCX+GC Powell, Tennessee",115,29.21637874,33.11676598
19683,470930056022,"XWM3+8R Knoxville, Tennessee",86,29.94241132,33.26508323
19684,470930056022,"33CF+6R Knoxville, Tennessee",122,30.1887257,33.65886331
19685,470930056022,"VRFC+WR Knoxville, Tennessee",6,30.20824947,35.58943551
19686,470930056022,"WVXP+9V Knoxville, Tennessee",43,30.33819466,35.70863849
19687,470930056022,"WRJ7+H8 Knoxville, Tennessee",58,31.2485456,38.59200508
19688,470930056022,"VRXX+X7 Knoxville, Tennessee",28,31.38892185,33.92004104
19689,470930056022,"VRXX+X7 Knoxville, Tennessee",37,31.38892185,33.92004104
19690,470930056022,"33JG+97 Knoxville, Tennessee",112,31.64317197,34.82446752
19691,470930056022,"33M8+P9 Knoxville, Tennessee",133,32.27356174,38.23668824
19692,470930056022,"3WJW+J8 Heiskell, Tennessee",113,32.51182481,38.33553288
19693,470930056022,"XC75+G5 Kodak, Tennessee",89,35.52507197,43.96671743
19694,470930056022,"VCGG+MM Sevierville, Tennessee",94,35.91755157,39.3610675
19695,470930056022,"VCGG+MJ Sevierville, Tennessee",118,35.91755157,39.3610675
19696,470930056022,"VCHG+Q5 Sevierville, Tennessee",93,36.06160216,40.88821887
19697,470930056022,"47MP+W4 Blaine, Tennessee",116,36.3803269,46.91802789
19698,470930056022,"2Q33+M3 Oak Ridge, Tennessee",79,37.12718217,47.54734106
19699,470930056022,"2Q33+M3 Oak Ridge, Tennessee",142,37.12718217,47.54734106
19700,470930056022,"RP9J+MC Lenoir City, Tennessee",3,37.37939821,50.43402723
19701,470930056022,"VF72+93 Sevierville, Tennessee",96,37.64770841,39.85637859
19702,470930056022,"2P5W+GQ Oak Ridge, Tennessee",90,38.44217598,48.38500193
19703,470930056022,"RPCP+R5 Lenoir City, Tennessee",21,38.79599823,50.99344687
19704,470930056022,"2QCC+4X Oak Ridge, Tennessee",80,38.91854716,50.02338188
19705,470930056022,"RP6P+MW Lenoir City, Tennessee",10,39.15317347,51.75243134
19706,470930056022,"2Q82+QV Oak Ridge, Tennessee",78,39.2249034,49.8322585
19707,470930056022,"2Q82+QV Oak Ridge, Tennessee",127,39.2249034,49.8322585
19708,470930056022,"2P7J+5R Oak Ridge, Tennessee",85,39.40873471,49.69282112
19709,470930056022,"2P7J+5R Oak Ridge, Tennessee",97,39.40873471,49.69282112
19710,470930056022,"RP2P+RV Lenoir City, Tennessee",11,40.20988182,52.53030836
19711,470930056022,"5WWH+HH Norris, Tennessee",110,40.31012891,51.83890441
19712,470930056022,"2QH5+HQ Oak Ridge, Tennessee",105,40.58448638,50.56804623
19713,470930056022,"3VR6+M3 Clinton, Tennessee",119,41.25808361,47.43304232
19714,470930056022,"QPXW+J6 Lenoir City, Tennessee",4,41.33725087,54.57954217
19715,470930056022,"4V9M+4Q Clinton, Tennessee",141,43.03562781,54.36424129
19716,470930056022,"QPVQ+88 Lenoir City, Tennessee",14,43.55211813,54.2420702
19717,470930056022,"4C2W+G7 New Market, Tennessee",111,43.63818878,57.91870281
19718,470930056022,"QPPH+XM Lenoir City, Tennessee",29,43.70545532,54.35677266
19719,470930056022,"RC3F+2F Pigeon Forge, Tennessee",125,44.68603194,45.1042839
19720,470930056022,"VGJQ+PQ Sevierville, Tennessee",114,45.01854323,48.15511044
19721,470930056022,"2H8F+VQ Dandridge, Tennessee",123,45.45911557,68.07727439
19722,470930056022,"2MP9+HM Oliver Springs, Tennessee",92,45.57652594,56.28916406
19723,470930056022,"PJ9J+7H Loudon, Tennessee",131,45.83700862,67.09428133
19724,470930056022,"VGP3+78 Kingston, Tennessee",124,46.65287112,69.45618189
19725,470930056022,"PJCV+PG Loudon, Tennessee",128,47.26200208,68.47432797
19726,470930056022,"QCMX+MP Pigeon Forge, Tennessee",130,48.88099507,48.3367666
19727,470930056022,"VCRX+RP Harriman, Tennessee",81,49.56321103,73.02040189
19728,470930056022,"4G87+V3 Jefferson City, Tennessee",135,49.58497261,64.01998082
19729,470930056022,"QFG4+V6 Pigeon Forge, Tennessee",137,49.74825978,50.86021938
19730,470930056022,"4G99+Q5 Jefferson City, Tennessee",132,49.89542557,64.36828155
19731,470930056022,"4G98+FH Jefferson City, Tennessee",117,49.9736845,64.44336512
19732,470930056022,"7634+6M Maynardville, Tennessee",138,50.29463648,59.70106918
19733,470930056022,"8RPG+XG Jacksboro, Tennessee",136,52.20787813,73.68189689
19734,470930056022,"8RWR+WH LaFollette, Tennessee",126,53.27716268,74.74369275
19735,470930056022,"MP76+2C Loudon, Tennessee",18,53.48898703,68.13608975
19736,470930056022,"9R3V+3C LaFollette, Tennessee",140,54.26271315,75.66395464
19737,470930056022,"9V87+JP LaFollette, Tennessee",121,56.44999854,77.96211649
19738,470930056022,"9VJM+VG LaFollette, Tennessee",129,59.6912375,80.71573638
19739,470930056031,"W536+GW Knoxville, Tennessee",44,5.509478325,4.875857668
19740,470930056031,"V3Q7+MM Knoxville, Tennessee",54,6.887493738,7.525440762
19741,470930056031,"W3MV+W7 Knoxville, Tennessee",41,6.94964383,5.314296834
19742,470930056031,"W3MV+39 Knoxville, Tennessee",53,7.437520517,5.208903513
19743,470930056031,"W3MV+39 Knoxville, Tennessee",63,7.437520517,5.208903513
19744,470930056031,"W564+JF Knoxville, Tennessee",42,7.872484131,5.86843976
19745,470930056031,"W564+JF Knoxville, Tennessee",61,7.872484131,5.86843976
19746,470930056031,"V6GG+R7 Seymour, Tennessee",47,11.40678815,12.03902672
19747,470930056031,"V6GG+R7 Seymour, Tennessee",51,11.40678815,12.03902672
19748,470930056031,"V69V+HH Seymour, Tennessee",50,13.53328512,14.04211357
19749,470930056031,"X3JC+HQ Knoxville, Tennessee",74,14.18990596,11.02361888
19750,470930056031,"X384+FG Knoxville, Tennessee",65,14.44337709,10.44672271
19751,470930056031,"X3HV+HG Knoxville, Tennessee",60,14.90969846,11.88097772
19752,470930056031,"X3RH+94 Knoxville, Tennessee",91,14.97786416,12.1560494
19753,470930056031,"W3X6+X5 Knoxville, Tennessee",49,15.11278015,10.87547047
19754,470930056031,"X3VH+69 Knoxville, Tennessee",75,15.59591655,12.50449224
19755,470930056031,"R324+P3 Maryville, Tennessee",30,16.18902314,17.68855184
19756,470930056031,"Q3V3+PQ Maryville, Tennessee",38,17.20393093,18.49280787
19757,470930056031,"223F+WV Knoxville, Tennessee",101,17.2863657,15.74177648
19758,470930056031,"W2RC+PJ Knoxville, Tennessee",46,17.31755726,13.6843432
19759,470930056031,"X4XF+C6 Knoxville, Tennessee",82,18.08158967,17.2217225
19760,470930056031,"228J+54 Knoxville, Tennessee",100,18.20444225,16.30201217
19761,470930056031,"W2R8+Q4 Knoxville, Tennessee",71,18.48187813,14.33903206
19762,470930056031,"236G+RW Knoxville, Tennessee",109,18.64245854,14.73854844
19763,470930056031,"W2Q8+V4 Knoxville, Tennessee",45,18.68509223,14.38147496
19764,470930056031,"W2Q8+V4 Knoxville, Tennessee",66,18.68509223,14.38147496
19765,470930056031,"Q2F6+95 Alcoa, Tennessee",15,18.77584766,22.65686006
19766,470930056031,"243P+M4 Knoxville, Tennessee",77,18.99636855,18.3916223
19767,470930056031,"W2W9+25 Knoxville, Tennessee",70,18.99767651,14.68631828
19768,470930056031,"238H+38 Knoxville, Tennessee",107,19.02811448,17.99315393
19769,470930056031,"W2P6+V5 Knoxville, Tennessee",48,19.06590486,14.88117214
19770,470930056031,"VW6J+V3 Knoxville, Tennessee",5,19.10025023,23.81599145
19771,470930056031,"VW6J+V3 Knoxville, Tennessee",9,19.10025023,23.81599145
19772,470930056031,"Q2JX+88 Maryville, Tennessee",34,19.23749082,20.16998781
19773,470930056031,"24MJ+RQ Knoxville, Tennessee",104,19.70498155,20.21425242
19774,470930056031,"VW6F+6C Knoxville, Tennessee",2,19.90120487,24.27714049
19775,470930056031,"Q28G+Q8 Alcoa, Tennessee",31,20.1040391,23.68580374
19776,470930056031,"WXMM+6Q Knoxville, Tennessee",64,20.15466023,18.73417716
19777,470930056031,"VW7C+36 Knoxville, Tennessee",8,20.30659913,24.48510565
19778,470930056031,"VW7C+36 Knoxville, Tennessee",19,20.30659913,24.48510565
19779,470930056031,"24PJ+H8 Knoxville, Tennessee",103,20.36497542,20.36987729
19780,470930056031,"Q28H+2W Alcoa, Tennessee",139,20.5017248,24.04051684
19781,470930056031,"Q27H+C9 Alcoa, Tennessee",32,20.50493269,24.04345726
19782,470930056031,"23FC+W9 Knoxville, Tennessee",106,20.61560167,18.92106274
19783,470930056031,"269C+RP Knoxville, Tennessee",84,20.61624983,23.77755194
19784,470930056031,"WXMX+JJ Knoxville, Tennessee",52,20.62216012,15.93702382
19785,470930056031,"Q26C+F9 Alcoa, Tennessee",33,20.82372426,24.14958481
19786,470930056031,"XXGQ+HH Knoxville, Tennessee",83,21.21224868,19.31914105
19787,470930056031,"XXGQ+HH Knoxville, Tennessee",88,21.21224868,19.31914105
19788,470930056031,"2XVW+RQ Powell, Tennessee",120,21.35630713,21.77990178
19789,470930056031,"23M9+39 Knoxville, Tennessee",134,21.48663468,19.64627632
19790,470930056031,"2X5G+FG Knoxville, Tennessee",99,21.60034587,20.09378996
19791,470930056031,"XXJM+8F Knoxville, Tennessee",87,21.61109787,19.78994591
19792,470930056031,"WXG4+7Q Knoxville, Tennessee",76,21.70427262,21.60784206
19793,470930056031,"WXG3+VJ Knoxville, Tennessee",25,21.91766847,21.81434806
19794,470930056031,"WWGP+FW Knoxville, Tennessee",108,21.93775689,22.90787048
19795,470930056031,"2X3G+JQ Knoxville, Tennessee",98,22.05278796,20.3394655
19796,470930056031,"P2R4+G7 Maryville, Tennessee",16,22.24627303,26.15616709
19797,470930056031,"WXF2+93 Knoxville, Tennessee",23,22.50156748,22.23960768
19798,470930056031,"WXC2+HQ Knoxville, Tennessee",68,22.52042646,22.32985243
19799,470930056031,"WWFR+HR Knoxville, Tennessee",62,22.55801071,22.93559433
19800,470930056031,"WXC2+W7 Knoxville, Tennessee",57,22.60901948,22.40399428
19801,470930056031,"WXF9+C4 Knoxville, Tennessee",27,23.03559272,22.46020489
19802,470930056031,"P2P4+HF Maryville, Tennessee",17,23.10918118,27.10093478
19803,470930056031,"WWFP+5F Knoxville, Tennessee",24,23.11066468,23.72372372
19804,470930056031,"WWC7+P3 Knoxville, Tennessee",59,23.21624626,25.21261825
19805,470930056031,"WWCW+PW Knoxville, Tennessee",69,23.72954297,22.62201256
19806,470930056031,"Q342+JR Maryville, Tennessee",35,23.80857417,26.65158523
19807,470930056031,"2X93+55 Powell, Tennessee",102,24.23450876,22.88161459
19808,470930056031,"WW8F+RV Knoxville, Tennessee",56,24.26267108,24.72602488
19809,470930056031,"27QH+4X Strawberry Plains, Tennessee",95,24.71825218,29.57083658
19810,470930056031,"QVQX+Q4 Louisville, Tennessee",1,24.86490933,28.40144488
19811,470930056031,"WW76+C9 Knoxville, Tennessee",39,24.93038256,26.13869846
19812,470930056031,"WW76+C9 Knoxville, Tennessee",40,24.93038256,26.13869846
19813,470930056031,"2WCX+GC Powell, Tennessee",115,25.01981829,23.54299404
19814,470930056031,"WV6V+M2 Knoxville, Tennessee",55,25.51345092,31.6227039
19815,470930056031,"33CF+6R Knoxville, Tennessee",122,25.99216525,24.08509137
19816,470930056031,"WW65+22 Knoxville, Tennessee",26,26.14690975,32.57738854
19817,470930056031,"WW55+XV Knoxville, Tennessee",22,26.49377934,27.06252524
19818,470930056031,"WWV4+3G Knoxville, Tennessee",72,27.10260825,27.80796379
19819,470930056031,"WWV4+3G Knoxville, Tennessee",73,27.10260825,27.80796379
19820,470930056031,"33JG+97 Knoxville, Tennessee",112,27.44661152,25.25069559
19821,470930056031,"33M8+P9 Knoxville, Tennessee",133,28.07700129,28.66291631
19822,470930056031,"3WJW+J8 Heiskell, Tennessee",113,28.31526437,28.76176094
19823,470930056031,"XWM3+8R Knoxville, Tennessee",86,28.65033694,27.41095341
19824,470930056031,"VVX2+XW Knoxville, Tennessee",36,28.71606696,35.90387862
19825,470930056031,"VVX2+XW Knoxville, Tennessee",67,28.71606696,35.90387862
19826,470930056031,"VRJV+58 Knoxville, Tennessee",7,28.93493575,36.48106073
19827,470930056031,"VRJV+58 Knoxville, Tennessee",20,28.93493575,36.48106073
19828,470930056031,"WVXP+9V Knoxville, Tennessee",43,29.04612028,29.85450866
19829,470930056031,"VRVH+9W Knoxville, Tennessee",13,29.50761229,34.36521324
19830,470930056031,"VRJM+8X Farragut, Tennessee",12,29.63397516,37.11884887
19831,470930056031,"VRFC+WR Knoxville, Tennessee",6,30.80320472,38.41458456
19832,470930056031,"WRJ7+H8 Knoxville, Tennessee",58,31.84350086,41.41715413
19833,470930056031,"XC75+G5 Kodak, Tennessee",89,31.86015846,40.00313921
19834,470930056031,"VRXX+X7 Knoxville, Tennessee",28,31.98387711,36.74519009
19835,470930056031,"VRXX+X7 Knoxville, Tennessee",37,31.98387711,36.74519009
19836,470930056031,"47MP+W4 Blaine, Tennessee",116,32.05099197,37.08669514
19837,470930056031,"VCGG+MM Sevierville, Tennessee",94,32.25263806,35.39748929
19838,470930056031,"VCGG+MJ Sevierville, Tennessee",118,32.25263806,35.39748929
19839,470930056031,"VCHG+Q5 Sevierville, Tennessee",93,32.39668865,36.92464065
19840,470930056031,"VF72+93 Sevierville, Tennessee",96,33.9827949,35.89280037
19841,470930056031,"5WWH+HH Norris, Tennessee",110,36.11356847,42.26513247
19842,470930056031,"2Q33+M3 Oak Ridge, Tennessee",79,37.72213743,50.37249011
19843,470930056031,"2Q33+M3 Oak Ridge, Tennessee",142,37.72213743,50.37249011
19844,470930056031,"RP9J+MC Lenoir City, Tennessee",3,37.96105496,48.1416148
19845,470930056031,"3VR6+M3 Clinton, Tennessee",119,38.05139251,38.33157336
19846,470930056031,"4V9M+4Q Clinton, Tennessee",141,38.83906736,44.79046935
19847,470930056031,"2P5W+GQ Oak Ridge, Tennessee",90,39.03713124,51.21015098
19848,470930056031,"4C2W+G7 New Market, Tennessee",111,39.30885385,48.08737006
19849,470930056031,"RPCP+R5 Lenoir City, Tennessee",21,39.37765497,48.70103444
19850,470930056031,"2QCC+4X Oak Ridge, Tennessee",80,39.51350241,52.84853093
19851,470930056031,"RP6P+MW Lenoir City, Tennessee",10,39.73483022,49.46001891
19852,470930056031,"2Q82+QV Oak Ridge, Tennessee",78,39.81985865,52.65740754
19853,470930056031,"2Q82+QV Oak Ridge, Tennessee",127,39.81985865,52.65740754
19854,470930056031,"2P7J+5R Oak Ridge, Tennessee",85,40.00368996,52.51797017
19855,470930056031,"2P7J+5R Oak Ridge, Tennessee",97,40.00368996,52.51797017
19856,470930056031,"RP2P+RV Lenoir City, Tennessee",11,40.79153857,50.23789593
19857,470930056031,"RC3F+2F Pigeon Forge, Tennessee",125,41.02111843,41.14070568
19858,470930056031,"2H8F+VQ Dandridge, Tennessee",123,41.12978064,58.24594164
19859,470930056031,"2QH5+HQ Oak Ridge, Tennessee",105,41.17944163,53.39319528
19860,470930056031,"VGJQ+PQ Sevierville, Tennessee",114,41.35362972,44.19153223
19861,470930056031,"QPXW+J6 Lenoir City, Tennessee",4,41.64907239,53.99197933
19862,470930056031,"QPVQ+88 Lenoir City, Tennessee",14,43.76941072,55.37554185
19863,470930056031,"QPPH+XM Lenoir City, Tennessee",29,43.92274791,55.49024432
19864,470930056031,"QCMX+MP Pigeon Forge, Tennessee",130,45.21608156,44.37318838
19865,470930056031,"4G87+V3 Jefferson City, Tennessee",135,45.25563768,54.18864807
19866,470930056031,"4G99+Q5 Jefferson City, Tennessee",132,45.56609064,54.5369488
19867,470930056031,"4G98+FH Jefferson City, Tennessee",117,45.64434956,54.61203237
19868,470930056031,"QFG4+V6 Pigeon Forge, Tennessee",137,46.08334627,46.89664116
19869,470930056031,"7634+6M Maynardville, Tennessee",138,46.09807603,50.12729724
19870,470930056031,"2MP9+HM Oliver Springs, Tennessee",92,46.1714812,59.1143131
19871,470930056031,"PJ9J+7H Loudon, Tennessee",131,46.41866537,64.8018689
19872,470930056031,"VGP3+78 Kingston, Tennessee",124,47.23452786,67.16376946
19873,470930056031,"PJCV+PG Loudon, Tennessee",128,47.84365882,66.18191555
19874,470930056031,"8RPG+XG Jacksboro, Tennessee",136,48.01131769,64.10812496
19875,470930056031,"8RWR+WH LaFollette, Tennessee",126,49.08060223,65.16992082
19876,470930056031,"9R3V+3C LaFollette, Tennessee",140,50.06615271,66.0901827
19877,470930056031,"VCRX+RP Harriman, Tennessee",81,50.14486778,70.72798946
19878,470930056031,"9V87+JP LaFollette, Tennessee",121,52.25343809,68.38834455
19879,470930056031,"MP76+2C Loudon, Tennessee",18,53.70627962,69.26956141
19880,470930056031,"9VJM+VG LaFollette, Tennessee",129,55.49467705,71.14196445
19881,470930056032,"W536+GW Knoxville, Tennessee",44,2.491015624,1.483092405
19882,470930056032,"W564+JF Knoxville, Tennessee",42,5.591806117,2.937926506
19883,470930056032,"W564+JF Knoxville, Tennessee",61,5.591806117,2.937926506
19884,470930056032,"V6GG+R7 Seymour, Tennessee",47,7.400372456,7.606820669
19885,470930056032,"V6GG+R7 Seymour, Tennessee",51,7.400372456,7.606820669
19886,470930056032,"W3MV+W7 Knoxville, Tennessee",41,9.48089877,9.03915267
19887,470930056032,"V69V+HH Seymour, Tennessee",50,9.526869425,9.609907522
19888,470930056032,"W3MV+39 Knoxville, Tennessee",53,9.74218321,8.926173752
19889,470930056032,"W3MV+39 Knoxville, Tennessee",63,9.74218321,8.926173752
19890,470930056032,"V3Q7+MM Knoxville, Tennessee",54,9.750139854,9.737588027
19891,470930056032,"X3JC+HQ Knoxville, Tennessee",74,17.30835036,15.1139178
19892,470930056032,"X3HV+HG Knoxville, Tennessee",60,17.4409534,15.60583355
19893,470930056032,"X384+FG Knoxville, Tennessee",65,17.56182148,14.53702164
19894,470930056032,"X3RH+94 Knoxville, Tennessee",91,18.09630855,16.24634833
19895,470930056032,"269C+RP Knoxville, Tennessee",84,18.39279628,20.66866823
19896,470930056032,"X3VH+69 Knoxville, Tennessee",75,18.71436094,16.59479117
19897,470930056032,"243P+M4 Knoxville, Tennessee",77,19.1423994,20.15358773
19898,470930056032,"W3X6+X5 Knoxville, Tennessee",49,19.29897866,19.81552473
19899,470930056032,"R324+P3 Maryville, Tennessee",30,19.34710158,20.17837719
19900,470930056032,"Q3V3+PQ Maryville, Tennessee",38,20.36200936,20.98263322
19901,470930056032,"223F+WV Knoxville, Tennessee",101,20.4048101,19.83207541
19902,470930056032,"24MJ+RQ Knoxville, Tennessee",104,20.50828699,22.38289547
19903,470930056032,"X4XF+C6 Knoxville, Tennessee",82,20.56964739,22.46886039
19904,470930056032,"24PJ+H8 Knoxville, Tennessee",103,21.16828087,22.53852035
19905,470930056032,"228J+54 Knoxville, Tennessee",100,21.32288664,20.39231109
19906,470930056032,"W2RC+PJ Knoxville, Tennessee",46,21.50375577,22.62439746
19907,470930056032,"Q2F6+95 Alcoa, Tennessee",15,21.63849378,24.86900733
19908,470930056032,"236G+RW Knoxville, Tennessee",109,21.76090294,18.82884737
19909,470930056032,"VW6J+V3 Knoxville, Tennessee",5,21.96289635,26.02813872
19910,470930056032,"VW6J+V3 Knoxville, Tennessee",9,21.96289635,26.02813872
19911,470930056032,"238H+38 Knoxville, Tennessee",107,22.14655888,22.08345286
19912,470930056032,"Q2JX+88 Maryville, Tennessee",34,22.39556925,22.65981316
19913,470930056032,"27QH+4X Strawberry Plains, Tennessee",95,22.49479863,26.46195287
19914,470930056032,"W2R8+Q4 Knoxville, Tennessee",71,22.66807664,23.27908632
19915,470930056032,"VW6F+6C Knoxville, Tennessee",2,22.76385098,26.48928775
19916,470930056032,"W2W9+25 Knoxville, Tennessee",70,22.81898805,20.2601653
19917,470930056032,"W2Q8+V4 Knoxville, Tennessee",45,22.87129074,23.32152923
19918,470930056032,"W2Q8+V4 Knoxville, Tennessee",66,22.87129074,23.32152923
19919,470930056032,"Q28G+Q8 Alcoa, Tennessee",31,22.96668522,25.897951
19920,470930056032,"VW7C+36 Knoxville, Tennessee",8,23.16924525,26.69725292
