,FacilityID,FacilityRa,Name,IncidentCu,FacilityCu,IncidentID,StartTime,EndTime,StartTimeU,EndTimeUTC,Total_Minu,Total_Trav,Total_Mile,Total_Kilo,Total_Time,Total_Walk,Total_Truc,Total_Tr_1,Shape_Leng,geometry,sg_unpack_idx,customer_PlusCode,customer_Title,placekey,safegraph_place_id,latitude,longitude,open_hours,poi_cbg,visitor_home_cbg,cbg_visitor_name
155,"VW6F+6C Knoxville, Tennessee",1,"470930057101 - VW6F+6C Knoxville, Tennessee",1,1,470930057101,,,,,0.0,2.86711344454,0.0,1.02265735126,0.0,0.0,0.0,0.0,1259.9039483,"LINESTRING (2538133.07602951 559201.5805251529, 2537949.412919594 559347.2461317658, 2537696.527255319 560150.540016379, 2538039.275021496 560204.6006675379, 2538192.479002163 560251.3000786604, 2538304.275767628 560293.5456981434, 2538474.897269677 560358.7930322825, 2538810.355761489 560481.8950229884, 2538857.472553203 560497.3851964864, 2538562.148352773 560895.7071435443, 2538504.355385357 560971.0280335981, 2538410.009618775 561096.6018393133, 2538222.135968544 561337.8732855758)",5409,"VW6F+6C Knoxville, Tennessee",Publix Super Market at Northshore Town Center,222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }",470930000000.0,470930057101,14.0
156,"VW6F+6C Knoxville, Tennessee",1,"470930057102 - VW6F+6C Knoxville, Tennessee",2,1,470930057102,,,,,0.0,6.09525613112,0.0,5.29270984319,0.0,0.0,0.0,0.0,6496.05246246,"LINESTRING (2527031.808671709 556189.5079514137, 2527278.468070949 556310.7643614955, 2527456.903878415 556434.3486009128, 2527676.767254423 556715.2863992283, 2527728.152950166 556971.131619083, 2527864.397865217 557130.3128939149, 2527930.666397091 557382.8048849944, 2527705.803812315 557822.6427459518, 2527687.620155466 557997.0494345034, 2527737.092933209 558198.2463747734, 2527671.713175295 558360.8206018496, 2527638.138732082 558411.1441213686, 2527591.098522377 558544.9458580522, 2527568.955036864 558617.3345012536, 2527545.251802741 558616.8775101986, 2527539.412129283 558766.0367450812, 2528125.857001657 559709.3891272147, 2528427.242887721 559143.604661468, 2528563.382394084 559000.6022904527, 2528933.229064028 558727.4080076305, 2529774.185182591 558463.3329958008, 2530369.514325205 558027.0458761344, 2530611.629828753 557922.5145102279, 2531086.268528576 557902.5926697466, 2531471.307737141 558070.2601799364, 2531919.610717447 558490.3761634626, 2532286.152654401 558694.103288717, 2532898.123243442 558775.1831818094, 2533482.204102302 559070.5395111628, 2533851.477931469 559285.2622153924, 2533945.436504893 559330.7838309534, 2534565.972688137 559579.5431790277, 2534633.903785504 559591.7917689964, 2535235.706011846 559585.3439952943, 2535858.461762474 559568.3960286557, 2536335.868539616 559708.8100438341, 2537128.145340702 559964.6293398106, 2537316.547876705 560030.2183260192, 2537519.763076203 560096.0993707454, 2538039.275021496 560204.6006675379, 2538192.479002163 560251.3000786604, 2538304.275767628 560293.5456981434, 2538474.897269677 560358.7930322825, 2538810.355761489 560481.8950229884, 2538857.472553203 560497.3851964864, 2538562.148352773 560895.7071435443, 2538504.355385357 560971.0280335981, 2538410.009618775 561096.6018393133, 2538222.135968544 561337.8732855758)",5410,"VW6F+6C Knoxville, Tennessee",Publix Super Market at Northshore Town Center,222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }",470930000000.0,470930057102,13.0
157,"VW6J+V3 Knoxville, Tennessee",1,"470930057111 - VW6J+V3 Knoxville, Tennessee",2,1,470930057111,,,,,0.0,6.39352273096,0.0,4.16083388994,0.0,0.0,0.0,0.0,5122.15687236,"LINESTRING (2537783.713384432 568689.9618613566, 2537494.028045596 568352.9592854033, 2537463.842916405 568079.3051873638, 2537598.883051264 567841.6620201964, 2537806.442504234 567532.6269719603, 2538011.544485989 567198.0594481373, 2538204.588525368 566874.1787113498, 2538384.328732736 566473.5806011265, 2538573.6599189 566338.9520528115, 2538622.29781537 566427.2882539035, 2538835.26319138 566748.2288087377, 2539231.964426609 566766.9586803368, 2539462.574838739 566793.3446057135, 2539807.435188702 567036.7927338543, 2540308.199132263 567337.9319490835, 2540826.405243632 567355.4401167075, 2540844.177311875 567355.7910005118, 2541460.848085344 567338.8463381034, 2541638.640015401 567338.7202239502, 2541724.538126699 567340.41866481, 2541866.785924516 567339.5911133249, 2541853.11682531 567131.7933261272, 2541836.856463517 567055.0142163081, 2541736.688980833 566576.0849413259, 2541747.147068797 566346.9195955558, 2541754.726286888 566263.3302956173, 2541769.165658911 566132.5462116621, 2541793.139336338 565969.1829774576, 2541804.832733385 565827.4218247302, 2541810.026063992 565714.6589897571, 2541804.582814996 565390.5179067397, 2541850.648829592 565009.1420989401, 2542128.997839692 564570.4675904526, 2542162.663042858 564516.5213544179, 2542522.229062878 564017.5636835569, 2542932.095678822 563523.2477536824, 2543012.074728657 563375.5585301417, 2543028.184973033 563310.3430866386, 2542942.635465164 563290.4438069818, 2542863.010702181 563270.6621434917, 2542709.75807203 563227.577489618, 2542411.19327899 563039.6245144379, 2542368.053410786 562973.2357409848, 2542319.060434875 562903.0905465449, 2542160.374130474 562685.1418118464, 2541656.58376652 562383.9125123238, 2541489.231363596 562304.1472657576, 2541248.606014546 562182.8867442094, 2541013.759786444 562069.0238982643, 2540774.043558863 561944.5923172099)",6420,"VW6J+V3 Knoxville, Tennessee",Kroger,zzw-223@8g9-m8q-vfz,sg:024b3128b99e43eb973858a29d846a57,35.862461,-84.068836,,470930000000.0,470930057111,63.0
158,"VW6J+V3 Knoxville, Tennessee",1,"470930057112 - VW6J+V3 Knoxville, Tennessee",1,1,470930057112,,,,,0.0,3.40833440368,0.0,2.5092333363,0.0,0.0,0.0,0.0,3085.33426516,"LINESTRING (2539524.684893178 564432.6545789432, 2539683.893855948 564584.0852737477, 2540088.670322847 564795.9488547813, 2540390.552119122 564965.739264115, 2540673.005170581 565218.8884017916, 2540872.224662092 565484.9603062277, 2541395.035119203 565721.0183054305, 2541810.026063992 565714.6589897571, 2541804.582814996 565390.5179067397, 2541850.648829592 565009.1420989401, 2542128.997839692 564570.4675904526, 2542162.663042858 564516.5213544179, 2542522.229062878 564017.5636835569, 2542932.095678822 563523.2477536824, 2543012.074728657 563375.5585301417, 2543028.184973033 563310.3430866386, 2542942.635465164 563290.4438069818, 2542863.010702181 563270.6621434917, 2542709.75807203 563227.577489618, 2542411.19327899 563039.6245144379, 2542368.053410786 562973.2357409848, 2542319.060434875 562903.0905465449, 2542160.374130474 562685.1418118464, 2541656.58376652 562383.9125123238, 2541489.231363596 562304.1472657576, 2541248.606014546 562182.8867442094, 2541013.759786444 562069.0238982643, 2540774.043558863 561944.5923172099)",6419,"VW6J+V3 Knoxville, Tennessee",Kroger,zzw-223@8g9-m8q-vfz,sg:024b3128b99e43eb973858a29d846a57,35.862461,-84.068836,,470930000000.0,470930057112,70.0
159,"VW6J+V3 Knoxville, Tennessee",1,"470930057121 - VW6J+V3 Knoxville, Tennessee",2,1,470930057121,,,,,0.0,3.5688708188,0.0,2.71188603003,0.0,0.0,0.0,0.0,3335.48479319,"LINESTRING (2544172.794356968 566154.2695655207, 2544355.528541665 566311.2357610743, 2544561.284685671 566395.4221634144, 2544695.092761754 566074.047128531, 2544874.344544967 565851.8786095589, 2545017.541186802 565803.7543577589, 2545325.460403439 565817.1611393982, 2545810.891461661 565845.0282218222, 2545924.323097931 565803.5972810824, 2546015.362682468 565696.1857141478, 2545884.094885894 565591.6275294025, 2545192.917877099 565031.7447172666, 2544496.295620924 564446.2852099315, 2544150.286087498 564111.7381769496, 2544049.061108369 563985.9401404004, 2543889.888253308 563793.4576158888, 2543709.976485731 563600.5646371077, 2543458.315043648 563439.017083189, 2543213.950934379 563357.714803184, 2543084.182271114 563326.0159374867, 2543028.184973033 563310.3430866386, 2542942.635465164 563290.4438069818, 2542863.010702181 563270.6621434917, 2542709.75807203 563227.577489618, 2542411.19327899 563039.6245144379, 2542368.053410786 562973.2357409848, 2542319.060434875 562903.0905465449, 2542160.374130474 562685.1418118464, 2541656.58376652 562383.9125123238, 2541489.231363596 562304.1472657576, 2541248.606014546 562182.8867442094, 2541013.759786444 562069.0238982643, 2540774.043558863 561944.5923172099)",6422,"VW6J+V3 Knoxville, Tennessee",Kroger,zzw-223@8g9-m8q-vfz,sg:024b3128b99e43eb973858a29d846a57,35.862461,-84.068836,,470930000000.0,470930057121,52.0
160,"VW6J+V3 Knoxville, Tennessee",1,"470930057122 - VW6J+V3 Knoxville, Tennessee",1,1,470930057122,,,,,0.0,5.62834978828,0.0,3.90838414418,0.0,0.0,0.0,0.0,4804.99297093,"LINESTRING (2545068.380438256 569608.7949495324, 2544958.164604877 569534.432711011, 2544466.076089493 569546.4955897513, 2544110.301783212 569557.6326672429, 2543711.402013463 569651.6574857209, 2543479.157199694 569708.9438044728, 2542231.464304928 569724.2701373741, 2542158.644786235 569660.9348947526, 2542146.564336584 569373.0697447938, 2542213.075400241 569006.6618159758, 2541779.629712232 568899.7836918746, 2541784.031116919 568827.0541706366, 2541788.648473898 568743.4062510432, 2541825.875847252 568059.6663954062, 2541830.205433701 567990.5761428819, 2541856.758837642 567546.9200698148, 2541861.23249257 567470.5510684649, 2541866.785924516 567339.5911133249, 2541853.11682531 567131.7933261272, 2541836.856463517 567055.0142163081, 2541736.688980833 566576.0849413259, 2541747.147068797 566346.9195955558, 2541754.726286888 566263.3302956173, 2541769.165658911 566132.5462116621, 2541793.139336338 565969.1829774576, 2541804.832733385 565827.4218247302, 2541804.582814996 565390.5179067397, 2541850.648829592 565009.1420989401, 2542128.997839692 564570.4675904526, 2542162.663042858 564516.5213544179, 2542522.229062878 564017.5636835569, 2542932.095678822 563523.2477536824, 2543012.074728657 563375.5585301417, 2543028.184973033 563310.3430866386, 2542942.635465164 563290.4438069818, 2542863.010702181 563270.6621434917, 2542709.75807203 563227.577489618, 2542411.19327899 563039.6245144379, 2542368.053410786 562973.2357409848, 2542319.060434875 562903.0905465449, 2542160.374130474 562685.1418118464, 2541656.58376652 562383.9125123238, 2541489.231363596 562304.1472657576, 2541248.606014546 562182.8867442094, 2541013.759786444 562069.0238982643, 2540774.043558863 561944.5923172099)",6423,"VW6J+V3 Knoxville, Tennessee",Kroger,zzw-223@8g9-m8q-vfz,sg:024b3128b99e43eb973858a29d846a57,35.862461,-84.068836,,470930000000.0,470930057122,33.0
161,"WXF9+C4 Knoxville, Tennessee",1,"470930057123 - WXF9+C4 Knoxville, Tennessee",1,1,470930057123,,,,,0.0,8.28121850375,0.0,5.51028726952,0.0,0.0,0.0,0.0,6804.17147256,"LINESTRING (2548155.719959764 573026.3423040638, 2547952.917157503 572834.5032712247, 2547884.076501845 572869.5355599707, 2547767.686820416 573060.1744103251, 2547331.68353596 573826.9654625803, 2547274.454783468 574022.4287495322, 2547306.555552612 574343.4650971089, 2546131.697753567 574578.5258081119, 2545922.524360962 574669.019662938, 2545983.622845277 574724.8498407919, 2547265.182059005 575970.1023732125, 2547161.996462265 576390.3814705892, 2547086.480046804 576760.2412685518, 2546853.071188995 577323.5563542165, 2546710.257775816 577652.0248470772, 2546835.181554959 577774.6662442492, 2547282.587552637 578213.2206612793, 2547439.421828539 578369.2698313429, 2547832.590952663 578704.8055479634, 2548189.978685998 578755.643452667, 2548538.045625976 578828.144227125, 2548651.914778832 578910.5229083393, 2548977.402003909 579222.8742959501, 2549170.55276999 579339.6112845248, 2549908.780952418 579747.6285895554, 2550786.98023297 580264.0632044629, 2551068.312206601 580560.9884148929, 2551201.208577444 580727.5000306568, 2551482.312022366 581035.3476301898, 2551838.669324453 581282.8179731373, 2552075.250623661 581447.7808107451, 2552235.954911678 581556.603396343, 2552129.256845586 581707.3712283324, 2552086.636624495 581764.766695796, 2551703.281016851 582270.412172521, 2551399.577133398 582792.2287690028, 2551284.697533588 583055.7020641757, 2551231.36967153 583203.9056609134, 2550983.737395228 584178.3237945156, 2550961.405634813 584257.9741160923, 2550910.456363558 584435.3532661988, 2550837.688618835 584666.9072906913, 2550633.976588128 585077.874141675, 2550541.667265053 585245.5112827354)",,,,,,,,,,,
162,"WW8F+RV Knoxville, Tennessee",1,"470930057124 - WW8F+RV Knoxville, Tennessee",2,2,470930057124,,,,,0.0,6.60131876418,0.0,4.60220063485,0.0,0.0,0.0,0.0,5678.09500044,"LINESTRING (2543724.481913255 573918.9847411482, 2543778.724371659 574022.0049753169, 2543650.015421499 574088.6265470962, 2543654.926904657 574139.6959538778, 2543517.768818699 574333.5800715018, 2543474.866830755 574405.5457071977, 2543443.160378783 574510.5013159479, 2543501.808806255 574690.0662909438, 2543378.882877207 574913.360301605, 2543191.389651182 575106.2474838548, 2543161.924174031 575247.6561543313, 2543059.148373356 575201.9282063874, 2542979.917415733 575163.9489461337, 2542589.610440601 574977.8132937571, 2542390.409749872 574864.642428857, 2541824.723687102 574558.5379324325, 2541493.278272493 574541.060270654, 2541326.284621289 574446.7379943911, 2541055.775431047 574193.8155447321, 2540878.298734863 574030.112995936, 2540490.405428358 573720.2651183006, 2540359.117793751 573917.9203815621, 2540237.792817861 574061.160263226, 2540125.640090258 574190.0181200114, 2540095.237387361 574229.4677254845, 2539967.705334556 574387.1496735692, 2539833.391390341 574588.3885369642, 2539503.937209853 575371.9574927093, 2539393.750093888 575551.8284695273, 2539338.585344203 575645.403694772, 2539200.889868641 575868.4237273856, 2539047.889557332 576116.6290930492, 2538643.848734089 576778.5915502027, 2538490.786157082 577030.4393250984, 2538365.233707012 577239.1389698348, 2538019.555320753 577796.6731873954, 2538268.44343946 577943.5587560465, 2538542.23372889 578029.0419375927, 2538712.963713775 578083.3726024339, 2538830.755110733 578118.4584210281, 2538602.81612445 578412.5221111566, 2538312.203360398 578730.8408843648, 2538032.109000829 579267.8200011413, 2537725.491581961 579647.7243547518, 2537435.247988897 580250.045096223, 2537294.627115748 580473.0165050384, 2537208.871540336 580616.9669420248, 2537190.321864448 580656.6521624266, 2537116.481024621 580797.1959423091, 2537283.236176486 580902.4125146213, 2537458.300246857 581036.9201009215, 2537694.105112819 581245.4385898608, 2538244.851944678 581704.0873084768, 2538261.491478277 581716.7992868184)",,,,,,,,,,,
163,"VRJV+58 Knoxville, Tennessee",1,"470930058031 - VRJV+58 Knoxville, Tennessee",2,2,470930058031,,,,,0.0,3.67340488836,0.0,2.548744192,0.0,0.0,0.0,0.0,3141.72896918,"LINESTRING (2516785.833430633 574550.308974313, 2517184.337424151 574525.7413796642, 2517201.6244291 574395.0003197329, 2517322.625640593 574262.5825017283, 2517785.153131964 573772.5575862573, 2517783.640298232 573696.0723868458, 2517606.997270464 573481.5597377506, 2517893.161950941 573075.5744181757, 2517929.118332646 572897.8574644601, 2517981.055151697 572658.5504010143, 2517718.937756132 572420.572284244, 2517497.656848968 572216.1368826423, 2517330.369332045 571976.3179609149, 2516480.732432767 570689.6110466708, 2516390.847425879 570585.9701676598, 2516216.379646468 570411.5563629059, 2516169.817923194 570366.987357582, 2515846.774312846 570058.7010729872, 2515464.214264655 569763.8588140887, 2515264.943464854 569647.2353872634, 2515033.434502081 569511.8015085462, 2514919.160112267 569444.1132235148, 2514582.119996819 569248.4417953902, 2514447.248109572 569173.0860493149, 2514300.664988399 569090.2286726952, 2514432.684372003 568845.142620282, 2514571.123340002 568731.245710102, 2514566.341560061 568723.229506509)",,,,,,,,,,,
164,"VRJV+58 Knoxville, Tennessee",1,"470930058071 - VRJV+58 Knoxville, Tennessee",2,2,470930058071,,,,,0.0,8.65493454444,0.0,5.70616597446,0.0,0.0,0.0,0.0,7016.2434581,"LINESTRING (2524917.071826093 571765.0021098308, 2524991.081511363 571543.5051851753, 2525357.612302662 571124.5716124878, 2525674.667904956 570351.5339316992, 2525566.554200204 570272.9992001749, 2525513.149400856 570122.7002317992, 2525535.955519201 569861.001309033, 2525372.659909815 569570.2409375812, 2525174.44820099 569246.0438449598, 2525025.18592384 568995.6039012568, 2525033.415504534 568875.6156072954, 2525103.354909013 568782.2979735124, 2525302.821751042 568578.6034907682, 2525247.778349643 568359.0989478421, 2525343.022973999 568182.5295902272, 2525210.662663558 567823.1895821829, 2525160.648828784 567341.6449392851, 2524442.958964705 567837.5824535888, 2524033.335829389 568029.9727253241, 2523509.248961171 568165.5652196762, 2523297.977893881 568212.4919759267, 2523250.169475552 568233.4218317874, 2523024.045848663 567817.686424747, 2522909.388590894 567305.783401332, 2522640.71077915 567100.4030015378, 2522529.197235297 567043.6597689338, 2522246.510622321 566950.8798573951, 2521661.530383026 567016.1677276106, 2520687.267237462 566673.5641138805, 2520327.159097969 566444.6196130349, 2520021.940381809 566289.5394583661, 2519238.018881221 566220.0245635457, 2518305.919063515 566151.3609364552, 2517377.25989507 566057.3069495657, 2517350.600101374 566213.355367114, 2517317.464869441 566398.407092144, 2517295.007906788 566489.0013317904, 2517226.673020898 566655.1831128299, 2517162.954127765 566734.0740788801, 2517060.4534938 566826.7943337254, 2516824.730364462 566913.353752272, 2515837.208773498 567113.1376140522, 2514996.497715439 567384.8968865223, 2514859.354120595 567429.6416885535, 2514968.628265388 567763.011019381, 2515029.39979625 567997.1657969799, 2514998.694299756 568211.3921439811, 2515021.977720807 568233.6757059572, 2515027.421232787 568259.2639407482, 2514946.557779755 568305.0693194893, 2514769.212028685 568596.6287256934, 2514571.123340002 568731.245710102, 2514566.341560061 568723.229506509)",,,,,,,,,,,
