StoreID,customer_Title,customer_PlusCode,placekey,safegraph_place_id,latitude,longitude,visitor_home_cbgs_key,visitor_home_cbgs_value,TotalPop,Hispanic,White,Black,Asian,Hispanic_Frac,White_Frac,Black_Frac,Asian_Frac,census_block_group,PopulDetermPoverty_Under50,PopulDetermPoverty_50to99,PopulDetermPoverty,BelowPovertyLine_frac
94,Save A Lot,"X3RH+94 Knoxville, Tennessee",223-222@8g9-gww-35z,sg:7b38c58af97d4606be6ab91af3902566,35.990983,-83.92216,4.71E+11,4,1894,67,1332,92,0,0.044756179,0.889779559,0.061456246,0,4.71E+11,86,131,1497,0.14495658
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.71E+11,4,1955,67,1332,92,0,0.044756179,0.889779559,0.061456246,0,4.71E+11,86,131,1497,0.14495658
100,Food City,"24PJ+H8 Knoxville, Tennessee",zzw-222@8g9-gv4-7bk,sg:35f88820e91f4e81a63d4a9895c113fc,36.036471,-83.869124,4.71E+11,4,1357,67,1332,92,0,0.044756179,0.889779559,0.061456246,0,4.71E+11,86,131,1497,0.14495658
2,Kroger,"X3VH+69 Knoxville, Tennessee",222-222@8g9-gww-3kf,sg:db69d6a73ba9487ea79c452c2d8e1465,35.992802,-83.921691,4.70E+11,4,425,38,1185,0,0,0.031071137,0.968928863,0,0,4.70E+11,50,17,1223,0.05478332
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.70E+11,4,2879,38,1185,0,0,0.031071137,0.968928863,0,0,4.70E+11,50,17,1223,0.05478332
36,ALDI,"2X3G+JQ Knoxville, Tennessee",222-222@8g9-xnf-wzf,sg:c85579b04c03452084cfd79965f33b8a,36.004068,-84.023253,4.70E+11,4,4426,38,1185,0,0,0.031071137,0.968928863,0,0,4.70E+11,50,17,1223,0.05478332
60,Walmart Supercenter,"2P5W+GQ Oak Ridge, Tennessee",zzw-223@8g9-xdy-9s5,sg:e9a6f59e57184a11b8159023f528cff4,36.008913,-84.253074,4.70E+11,7,877,38,1185,0,0,0.031071137,0.968928863,0,0,4.70E+11,50,17,1223,0.05478332
69,Food City,"3VR6+M3 Clinton, Tennessee",zzy-222@8g9-wz9-2kz,sg:6ddc3a996a5f4c21aa25aefa822f2fe6,36.091823,-84.139612,4.70E+11,4,1059,38,1185,0,0,0.031071137,0.968928863,0,0,4.70E+11,50,17,1223,0.05478332
75,ALDI,"33M8+P9 Knoxville, Tennessee",222-222@8g9-gx6-2hq,sg:fe021674ec79404994fc780407d3ee8a,36.084456,-83.934116,4.70E+11,4,2443,38,1185,0,0,0.031071137,0.968928863,0,0,4.70E+11,50,17,1223,0.05478332
87,Publix Super Market at Northshore Town Center,"VW6F+6C Knoxville, Tennessee",222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,4.70E+11,4,2225,38,1185,0,0,0.031071137,0.968928863,0,0,4.70E+11,50,17,1223,0.05478332
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.70E+11,5,445,38,1185,0,0,0.031071137,0.968928863,0,0,4.70E+11,50,17,1223,0.05478332
109,Archer's Food Center Inc,"5WWH+HH Norris, Tennessee",227-222@8g9-xcs-t35,sg:6b8e307d173e4f03b0d0746db34c53ac,36.196364,-84.070993,4.70E+11,15,2303,38,1185,0,0,0.031071137,0.968928863,0,0,4.70E+11,50,17,1223,0.05478332
2,Kroger,"X3VH+69 Knoxville, Tennessee",222-222@8g9-gww-3kf,sg:db69d6a73ba9487ea79c452c2d8e1465,35.992802,-83.921691,4.71E+11,4,1413,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
7,Kroger,"2X5G+FG Knoxville, Tennessee",zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,4.71E+11,11,884,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.71E+11,6,930,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
15,Food City,"2X93+55 Powell, Tennessee",zzw-225@8g9-xn5-mkz,sg:3106c98a771a478fa9e336cb703c4e97,36.017901,-84.047098,4.71E+11,10,349,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
16,Ingles Markets,"XWM3+8R Knoxville, Tennessee",zzy-222@8g9-xpw-389,sg:0ea44d2ecb514729b09318aedb5d9d44,35.98337,-84.095471,4.71E+11,5,1848,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
21,Food City,"WXMX+JJ Knoxville, Tennessee",223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,4.71E+11,5,1917,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
25,The Village Mercantile,"238H+38 Knoxville, Tennessee",222-222@8g9-gwm-zpv,sg:aab3358b114e4ffb9ef39297dd76ab1c,36.015134,-83.921655,4.71E+11,4,1284,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
36,ALDI,"2X3G+JQ Knoxville, Tennessee",222-222@8g9-xnf-wzf,sg:c85579b04c03452084cfd79965f33b8a,36.004068,-84.023253,4.71E+11,11,2435,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
52,Three Rivers Market,"X3JC+HQ Knoxville, Tennessee",22c-222@8g9-mht-skf,sg:646b2e8d421745c58534af326dde69d6,35.981385,-83.928022,4.71E+11,4,1870,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,4,690,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.71E+11,5,1495,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
64,Food City,"X384+FG Knoxville, Tennessee",zzw-222@8g9-mhn-vj9,sg:c89ae590764e4186820fc46311fdccf8,35.96643,-83.942448,4.71E+11,4,1108,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
72,El Girasol,"W2R8+Q4 Knoxville, Tennessee",zzw-223@8g9-xr2-gx5,sg:831eb6f51c5c47dc868654b9fe906a90,35.941991,-83.984688,4.71E+11,5,923,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
73,Kroger,"23M9+39 Knoxville, Tennessee",222-224@8g9-gx7-qfz,sg:1ca9a4464c044f4aa53456fdad521e78,36.032881,-83.931684,4.71E+11,4,1674,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
76,Food City,"223F+WV Knoxville, Tennessee",zzw-223@8g9-xnz-d5f,sg:b12b8e7c093c4b5e8e73fb43970f7636,36.004704,-83.975308,4.71E+11,4,1678,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.71E+11,8,947,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
101,Food City,"XXJM+8F Knoxville, Tennessee",222-223@8g9-xqr-92k,sg:24048fceb9c242e89a8baabaf884dacb,35.980887,-84.01625,4.71E+11,4,929,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
104,Walmart Neighborhood Market,"XXGQ+HH Knoxville, Tennessee",222-222@8g9-xqv-pd9,sg:89c3e565fcaa4da1b2c2008f8252c4a6,35.976411,-84.0112,4.71E+11,6,2625,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
114,Whole Foods Market,"WXMM+6Q Knoxville, Tennessee",228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,4.71E+11,4,823,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
124,Kroger Grocery Pickup and Delivery,"WW76+C9 Knoxville, Tennessee",zzw-222@8g9-m96-68v,sg:6a4ce399508342bf9690543dac6a4bae,35.913714,-84.089227,4.71E+11,4,1106,98,2162,311,90,0.036608143,0.807620471,0.116174823,0.033619724,4.71E+11,0,79,2677,0.029510646
2,Kroger,"X3VH+69 Knoxville, Tennessee",222-222@8g9-gww-3kf,sg:db69d6a73ba9487ea79c452c2d8e1465,35.992802,-83.921691,4.71E+11,4,1639,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
7,Kroger,"2X5G+FG Knoxville, Tennessee",zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,4.71E+11,8,1234,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
9,Publix Super Market at Turkey Creek,"VRVH+9W Knoxville, Tennessee",222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,4.71E+11,4,822,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.71E+11,12,1242,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
15,Food City,"2X93+55 Powell, Tennessee",zzw-225@8g9-xn5-mkz,sg:3106c98a771a478fa9e336cb703c4e97,36.017901,-84.047098,4.71E+11,15,535,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
39,La Lupita Mexican Store and Restaurant #2,"Q3V3+PQ Maryville, Tennessee",225-222@8g9-m6k-68v,sg:ab032813cb544af1a450d9a18a79757a,35.79429,-83.945606,4.71E+11,4,791,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
51,Kroger,"243P+M4 Knoxville, Tennessee",222-222@8g9-gxh-p5f,sg:6081a63aab444a6892f1b9803bf94951,36.004151,-83.864662,4.71E+11,4,3241,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.71E+11,4,69,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
73,Kroger,"23M9+39 Knoxville, Tennessee",222-224@8g9-gx7-qfz,sg:1ca9a4464c044f4aa53456fdad521e78,36.032881,-83.931684,4.71E+11,8,2276,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
75,ALDI,"33M8+P9 Knoxville, Tennessee",222-222@8g9-gx6-2hq,sg:fe021674ec79404994fc780407d3ee8a,36.084456,-83.934116,4.71E+11,9,2065,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
76,Food City,"223F+WV Knoxville, Tennessee",zzw-223@8g9-xnz-d5f,sg:b12b8e7c093c4b5e8e73fb43970f7636,36.004704,-83.975308,4.71E+11,4,2541,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
81,Copper Cellar Marketplace,"WV6V+M2 Knoxville, Tennessee",zzw-222@8g9-mhn-zmk,sg:bbabc9705cbd44669a7d4c1068cb73d4,35.956155,-83.93433,4.71E+11,4,765,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
87,Publix Super Market at Northshore Town Center,"VW6F+6C Knoxville, Tennessee",222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,4.71E+11,4,1050,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
93,United Grocery Outlet,"33CF+6R Knoxville, Tennessee",zzw-223@8g9-gx6-z2k,sg:00eb9d081fda495ea4d99fc277281e60,36.070615,-83.925304,4.71E+11,4,1513,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.71E+11,5,2322,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
104,Walmart Neighborhood Market,"XXGQ+HH Knoxville, Tennessee",222-222@8g9-xqv-pd9,sg:89c3e565fcaa4da1b2c2008f8252c4a6,35.976411,-84.0112,4.71E+11,4,1546,0,2484,13,0,0,0.985714286,0.00515873,0,4.71E+11,159,39,2480,0.07983871
2,Kroger,"X3VH+69 Knoxville, Tennessee",222-222@8g9-gww-3kf,sg:db69d6a73ba9487ea79c452c2d8e1465,35.992802,-83.921691,4.71E+11,4,1101,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
13,ALDI,"24MJ+RQ Knoxville, Tennessee",223-222@8g9-gv4-6hq,sg:e9311e410ce046e0b288f2f4c318b9d0,36.034539,-83.868061,4.71E+11,5,1275,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
15,Food City,"2X93+55 Powell, Tennessee",zzw-225@8g9-xn5-mkz,sg:3106c98a771a478fa9e336cb703c4e97,36.017901,-84.047098,4.71E+11,4,449,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
21,Food City,"WXMX+JJ Knoxville, Tennessee",223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,4.71E+11,4,1030,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
24,Food City,"23FC+W9 Knoxville, Tennessee",222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,4.71E+11,16,1196,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
36,ALDI,"2X3G+JQ Knoxville, Tennessee",222-222@8g9-xnf-wzf,sg:c85579b04c03452084cfd79965f33b8a,36.004068,-84.023253,4.71E+11,4,685,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.71E+11,4,1900,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
73,Kroger,"23M9+39 Knoxville, Tennessee",222-224@8g9-gx7-qfz,sg:1ca9a4464c044f4aa53456fdad521e78,36.032881,-83.931684,4.71E+11,29,2737,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
104,Walmart Neighborhood Market,"XXGQ+HH Knoxville, Tennessee",222-222@8g9-xqv-pd9,sg:89c3e565fcaa4da1b2c2008f8252c4a6,35.976411,-84.0112,4.71E+11,4,476,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
106,Target Grocery,"VW7C+36 Knoxville, Tennessee",zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,4.71E+11,4,2623,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
114,Whole Foods Market,"WXMM+6Q Knoxville, Tennessee",228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,4.71E+11,4,308,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
116,ALDI,"Q2F6+95 Alcoa, Tennessee",222-222@8g9-m78-dy9,sg:8d62250275994cc0a43b1e731ce751ed,35.773467,-83.989599,4.71E+11,4,1614,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
118,ALDI,"W2P6+V5 Knoxville, Tennessee",zzw-223@8g9-mkf-h5z,sg:ee4c7779e4ed41b2a6107c51a658cfa5,35.937089,-83.989496,4.71E+11,4,1382,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
124,Kroger Grocery Pickup and Delivery,"WW76+C9 Knoxville, Tennessee",zzw-222@8g9-m96-68v,sg:6a4ce399508342bf9690543dac6a4bae,35.913714,-84.089227,4.71E+11,4,1172,149,1896,8,0,0.071565802,0.910662824,0.003842459,0,4.71E+11,145,148,2082,0.140730067
2,Kroger,"X3VH+69 Knoxville, Tennessee",222-222@8g9-gww-3kf,sg:db69d6a73ba9487ea79c452c2d8e1465,35.992802,-83.921691,4.72E+11,4,687,361,1567,0,105,0.172809957,0.750119674,0,0.050263284,4.72E+11,16,10,1976,0.013157895
5,Taste of Europe,"QFG4+V6 Pigeon Forge, Tennessee",zzw-222@8g9-f8z-x89,sg:71ce019f6a6f462a9c2b72db33581d9b,35.777208,-83.544315,4.72E+11,4,735,361,1567,0,105,0.172809957,0.750119674,0,0.050263284,4.72E+11,16,10,1976,0.013157895
6,ALDI,"VCGG+MM Sevierville, Tennessee",22c-222@8g9-ff7-nkf,sg:748665854fd9444fb8eb07a6a506056a,35.87666,-83.573365,4.72E+11,4,2276,361,1567,0,105,0.172809957,0.750119674,0,0.050263284,4.72E+11,16,10,1976,0.013157895
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.72E+11,6,784,361,1567,0,105,0.172809957,0.750119674,0,0.050263284,4.72E+11,16,10,1976,0.013157895
41,Kroger,"VCHG+Q5 Sevierville, Tennessee",zzw-222@8g9-ff7-p7q,sg:de619a98439c4c5cb7d2ac75a22d48f2,35.879169,-83.575479,4.72E+11,7,473,361,1567,0,105,0.172809957,0.750119674,0,0.050263284,4.72E+11,16,10,1976,0.013157895
63,Express by Food City,"QCMX+MP Pigeon Forge, Tennessee",zzw-222@8g9-ff2-bkz,sg:1d66bfa80a534ac8967bb08280f518c6,35.784376,-83.550701,4.72E+11,11,1785,361,1567,0,105,0.172809957,0.750119674,0,0.050263284,4.72E+11,16,10,1976,0.013157895
68,Food City,"XC75+G5 Kodak, Tennessee",zzw-223@8g9-gyj-q75,sg:946c8fea84364aa298113ea2081a6295,35.963867,-83.592075,4.72E+11,4,3627,361,1567,0,105,0.172809957,0.750119674,0,0.050263284,4.72E+11,16,10,1976,0.013157895
83,Food City,"VF72+93 Sevierville, Tennessee",zzw-223@8g9-ffc-9cq,sg:34a352b8750244d0ba8ccd3eec1eaecf,35.863179,-83.549947,4.72E+11,4,1214,361,1567,0,105,0.172809957,0.750119674,0,0.050263284,4.72E+11,16,10,1976,0.013157895
2,Kroger,"X3VH+69 Knoxville, Tennessee",222-222@8g9-gww-3kf,sg:db69d6a73ba9487ea79c452c2d8e1465,35.992802,-83.921691,4.71E+11,4,970,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
7,Kroger,"2X5G+FG Knoxville, Tennessee",zzw-222@8g9-xnf-whq,sg:5576b71685e74d9792f37042fdeec0e4,36.008756,-84.023602,4.71E+11,4,706,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
8,Kroger,"W2Q8+V4 Knoxville, Tennessee",zzw-222@8g9-xr2-djv,sg:714989131c9941009f69bdb76e86e207,35.939652,-83.984638,4.71E+11,7,1251,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
9,Publix Super Market at Turkey Creek,"VRVH+9W Knoxville, Tennessee",222-222@8g9-mbm-sh5,sg:0bc6fcc6e1734a17bd75e9ad91b0fdd4,35.8934,-84.17021,4.71E+11,6,1071,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
11,Target Grocery,"VRXX+X7 Knoxville, Tennessee",zzw-222@8g9-mbq-r49,sg:b5d075cfdc4348abb3b195bc8238cd56,35.900407,-84.15168,4.71E+11,37,920,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
15,Food City,"2X93+55 Powell, Tennessee",zzw-225@8g9-xn5-mkz,sg:3106c98a771a478fa9e336cb703c4e97,36.017901,-84.047098,4.71E+11,4,830,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
16,Ingles Markets,"XWM3+8R Knoxville, Tennessee",zzy-222@8g9-xpw-389,sg:0ea44d2ecb514729b09318aedb5d9d44,35.98337,-84.095471,4.71E+11,60,608,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
20,ALDI,"2Q33+M3 Oak Ridge, Tennessee",222-222@8g9-xgj-wc5,sg:0d1cc0c4c3d14a4ebc0de94435029a2d,36.004063,-84.247353,4.71E+11,4,1804,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
24,Food City,"23FC+W9 Knoxville, Tennessee",222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,4.71E+11,4,3925,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
36,ALDI,"2X3G+JQ Knoxville, Tennessee",222-222@8g9-xnf-wzf,sg:c85579b04c03452084cfd79965f33b8a,36.004068,-84.023253,4.71E+11,14,691,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
51,Kroger,"243P+M4 Knoxville, Tennessee",222-222@8g9-gxh-p5f,sg:6081a63aab444a6892f1b9803bf94951,36.004151,-83.864662,4.71E+11,4,855,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,49,1537,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
55,ALDI,"WW55+XV Knoxville, Tennessee",222-222@8g9-m95-k75,sg:f7bfb93aaece430f85e02a36a841ee8d,35.90991,-84.090268,4.71E+11,9,1374,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.71E+11,24,1417,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
59,Gordon Food Service Store,"WW65+22 Knoxville, Tennessee",222-222@8g9-m95-kfz,sg:691bef878b834fcc9129b8aeebd57a5e,35.910077,-84.092382,4.71E+11,4,1372,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
60,Walmart Supercenter,"2P5W+GQ Oak Ridge, Tennessee",zzw-223@8g9-xdy-9s5,sg:e9a6f59e57184a11b8159023f528cff4,36.008913,-84.253074,4.71E+11,10,572,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
67,Food City,"WVXP+9V Knoxville, Tennessee",zzw-222@8g9-m8z-zzz,sg:4f1b9f16ff12461ab417747df93a3935,35.948593,-84.112416,4.71E+11,67,1927,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
74,Publix Super Market at University Commons,"W3X6+X5 Knoxville, Tennessee",222-222@8g9-mhp-rhq,sg:ff89f397f1534714be6bf4b727fbfbf3,35.950105,-83.939675,4.71E+11,4,1750,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
80,Food City,"2Q82+QV Oak Ridge, Tennessee",226-224@8g9-xdx-jjv,sg:156c592fc11249df88da869c00313580,36.017084,-84.247569,4.71E+11,4,1101,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
87,Publix Super Market at Northshore Town Center,"VW6F+6C Knoxville, Tennessee",222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,4.71E+11,4,1965,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
88,Tio Conejo,"236G+RW Knoxville, Tennessee",224-222@8g9-gwn-q9f,sg:c9616be305294ec48329a12dc174633c,36.012013,-83.922608,4.71E+11,4,4658,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.71E+11,42,553,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
101,Food City,"XXJM+8F Knoxville, Tennessee",222-223@8g9-xqr-92k,sg:24048fceb9c242e89a8baabaf884dacb,35.980887,-84.01625,4.71E+11,7,1513,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
104,Walmart Neighborhood Market,"XXGQ+HH Knoxville, Tennessee",222-222@8g9-xqv-pd9,sg:89c3e565fcaa4da1b2c2008f8252c4a6,35.976411,-84.0112,4.71E+11,25,2350,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
105,Kroger,"VW6J+V3 Knoxville, Tennessee",zzw-223@8g9-m8q-vfz,sg:024b3128b99e43eb973858a29d846a57,35.862461,-84.068836,4.71E+11,4,146,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
106,Target Grocery,"VW7C+36 Knoxville, Tennessee",zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,4.71E+11,9,1252,116,2841,99,52,0.035824583,0.877393453,0.030574429,0.016059296,4.71E+11,92,34,3231,0.038997214
