,PlusCode,Visitors,Total_TravelTime,Store_Name,Store_LAT,Store_LON,GEOID,CBG_LAT,CBG_LON
599,"VW6F+6C Knoxville, Tennessee",4,14.50152842,Publix Super Market at Northshore Town Center,35.860586,-84.076468,470930035002,35.9132024,-83.9420043
600,"WWGP+FW Knoxville, Tennessee",4,14.50378761,Walmart Supercenter,35.926442,-84.062571,470930035002,35.9132024,-83.9420043
601,"W564+JF Knoxville, Tennessee",21,14.80430738,Walmart Grocery Pickup,35.911584,-83.843819,470930035002,35.9132024,-83.9420043
602,"W564+JF Knoxville, Tennessee",21,14.80430738,Walmart Grocery Pickup,35.911584,-83.843819,470930035002,35.9132024,-83.9420043
603,"VW7C+36 Knoxville, Tennessee",4,14.90692269,Target Grocery,35.862827,-84.079378,470930035002,35.9132024,-83.9420043
604,"VW7C+36 Knoxville, Tennessee",4,14.90692269,Target Grocery,35.862827,-84.079378,470930035002,35.9132024,-83.9420043
605,"WXC2+HQ Knoxville, Tennessee",4,15.08645718,Target Grocery,35.921766,-84.047911,470930035002,35.9132024,-83.9420043
606,"P2R4+G7 Maryville, Tennessee",4,16.84659658,Kroger Marketplace,35.741258,-83.994402,470930035002,35.9132024,-83.9420043
607,"WW55+XV Knoxville, Tennessee",4,19.05981006,ALDI,35.90991,-84.090268,470930035002,35.9132024,-83.9420043
608,"V69V+HH Seymour, Tennessee",4,20.46510837,Food City,35.868904,-83.75611,470930035002,35.9132024,-83.9420043
609,"W2Q8+V4 Knoxville, Tennessee",5,9.468019352,Kroger,35.939652,-83.984638,470930035003,35.9175174,-83.9705210
610,"W2Q8+V4 Knoxville, Tennessee",5,9.468019352,Kroger,35.939652,-83.984638,470930035003,35.9175174,-83.9705210
611,"WXC2+HQ Knoxville, Tennessee",6,13.48916817,Target Grocery,35.921766,-84.047911,470930035003,35.9175174,-83.9705210
612,"W564+JF Knoxville, Tennessee",4,15.66780111,Walmart Grocery Pickup,35.911584,-83.843819,470930035003,35.9175174,-83.9705210
613,"W564+JF Knoxville, Tennessee",4,15.66780111,Walmart Grocery Pickup,35.911584,-83.843819,470930035003,35.9175174,-83.9705210
614,"VVX2+XW Knoxville, Tennessee",4,20.4266178,Walmart Supercenter,35.899963,-84.147615,470930035003,35.9175174,-83.9705210
615,"VVX2+XW Knoxville, Tennessee",4,20.4266178,Walmart Supercenter,35.899963,-84.147615,470930035003,35.9175174,-83.9705210
616,"RPCP+R5 Lenoir City, Tennessee",4,30.34639668,Walmart Supercenter,35.822019,-84.264578,470930035003,35.9175174,-83.9705210
617,"W2P6+V5 Knoxville, Tennessee",4,2.784307379,ALDI,35.937089,-83.989496,470930037001,35.9480935,-83.9827663
618,"W2Q8+V4 Knoxville, Tennessee",7,3.547967517,Kroger,35.939652,-83.984638,470930037001,35.9480935,-83.9827663
619,"W2Q8+V4 Knoxville, Tennessee",7,3.547967517,Kroger,35.939652,-83.984638,470930037001,35.9480935,-83.9827663
620,"WXMX+JJ Knoxville, Tennessee",4,4.249402935,Food City,35.934116,-84.000896,470930037001,35.9480935,-83.9827663
621,"WXMM+6Q Knoxville, Tennessee",4,6.391265532,Whole Foods Market,35.933085,-84.015477,470930037001,35.9480935,-83.9827663
622,"X384+FG Knoxville, Tennessee",8,7.246581486,Food City,35.96643,-83.942448,470930037001,35.9480935,-83.9827663
623,"WWGP+FW Knoxville, Tennessee",23,8.371790027,Walmart Supercenter,35.926442,-84.062571,470930037001,35.9480935,-83.9827663
624,"WXC2+HQ Knoxville, Tennessee",9,8.954459599,Target Grocery,35.921766,-84.047911,470930037001,35.9480935,-83.9827663
625,"XXGQ+HH Knoxville, Tennessee",4,9.147490792,Walmart Neighborhood Market,35.976411,-84.0112,470930037001,35.9480935,-83.9827663
626,"XXGQ+HH Knoxville, Tennessee",4,9.147490792,Walmart Neighborhood Market,35.976411,-84.0112,470930037001,35.9480935,-83.9827663
627,"XXJM+8F Knoxville, Tennessee",4,9.546339976,Food City,35.980887,-84.01625,470930037001,35.9480935,-83.9827663
628,"WW76+C9 Knoxville, Tennessee",4,11.3644157,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930037001,35.9480935,-83.9827663
629,"WW76+C9 Knoxville, Tennessee",4,11.3644157,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930037001,35.9480935,-83.9827663
630,"WW55+XV Knoxville, Tennessee",4,12.92781248,ALDI,35.90991,-84.090268,470930037001,35.9480935,-83.9827663
631,"23FC+W9 Knoxville, Tennessee",4,14.74097321,Food City,36.024811,-83.929117,470930037001,35.9480935,-83.9827663
632,"VVX2+XW Knoxville, Tennessee",4,15.89190923,Walmart Supercenter,35.899963,-84.147615,470930037001,35.9480935,-83.9827663
633,"VVX2+XW Knoxville, Tennessee",4,15.89190923,Walmart Supercenter,35.899963,-84.147615,470930037001,35.9480935,-83.9827663
634,"2X93+55 Powell, Tennessee",4,17.78393623,Food City,36.017901,-84.047098,470930037001,35.9480935,-83.9827663
635,"VRXX+X7 Knoxville, Tennessee",5,19.15971937,Target Grocery,35.900407,-84.15168,470930037001,35.9480935,-83.9827663
636,"VRXX+X7 Knoxville, Tennessee",5,19.15971937,Target Grocery,35.900407,-84.15168,470930037001,35.9480935,-83.9827663
637,"33JG+97 Knoxville, Tennessee",4,21.57198307,Food City,36.080977,-83.924362,470930037001,35.9480935,-83.9827663
638,"W564+JF Knoxville, Tennessee",6,22.72685813,Walmart Grocery Pickup,35.911584,-83.843819,470930037001,35.9480935,-83.9827663
639,"W564+JF Knoxville, Tennessee",6,22.72685813,Walmart Grocery Pickup,35.911584,-83.843819,470930037001,35.9480935,-83.9827663
640,"W2RC+PJ Knoxville, Tennessee",4,3.78829371,The Fresh Market,35.941898,-83.978421,470930037002,35.9447220,-83.9770025
641,"W2P6+V5 Knoxville, Tennessee",4,3.917294739,ALDI,35.937089,-83.989496,470930037002,35.9447220,-83.9770025
642,"W2Q8+V4 Knoxville, Tennessee",5,4.43303505,Kroger,35.939652,-83.984638,470930037002,35.9447220,-83.9770025
643,"W2Q8+V4 Knoxville, Tennessee",5,4.43303505,Kroger,35.939652,-83.984638,470930037002,35.9447220,-83.9770025
644,"WWGP+FW Knoxville, Tennessee",4,9.71008264,Walmart Supercenter,35.926442,-84.062571,470930037002,35.9447220,-83.9770025
645,"WW55+XV Knoxville, Tennessee",4,14.26610509,ALDI,35.90991,-84.090268,470930037002,35.9447220,-83.9770025
646,"WXMX+JJ Knoxville, Tennessee",6,2.959237863,Food City,35.934116,-84.000896,470930037003,35.9395124,-83.9956048
647,"WXMM+6Q Knoxville, Tennessee",4,4.198754507,Whole Foods Market,35.933085,-84.015477,470930037003,35.9395124,-83.9956048
648,"W2RC+PJ Knoxville, Tennessee",13,4.326250913,The Fresh Market,35.941898,-83.978421,470930037003,35.9395124,-83.9956048
649,"W2Q8+V4 Knoxville, Tennessee",4,4.970992253,Kroger,35.939652,-83.984638,470930037003,35.9395124,-83.9956048
650,"W2Q8+V4 Knoxville, Tennessee",4,4.970992253,Kroger,35.939652,-83.984638,470930037003,35.9395124,-83.9956048
651,"WWGP+FW Knoxville, Tennessee",4,7.759989659,Walmart Supercenter,35.926442,-84.062571,470930037003,35.9395124,-83.9956048
652,"WXC2+HQ Knoxville, Tennessee",4,8.34265923,Target Grocery,35.921766,-84.047911,470930037003,35.9395124,-83.9956048
653,"VW6J+V3 Knoxville, Tennessee",4,14.39161197,Kroger,35.862461,-84.068836,470930037003,35.9395124,-83.9956048
654,"VW6J+V3 Knoxville, Tennessee",4,14.39161197,Kroger,35.862461,-84.068836,470930037003,35.9395124,-83.9956048
655,"VW6F+6C Knoxville, Tennessee",4,15.96177606,Publix Super Market at Northshore Town Center,35.860586,-84.076468,470930037003,35.9395124,-83.9956048
656,"WXMM+6Q Knoxville, Tennessee",4,5.955810074,Whole Foods Market,35.933085,-84.015477,470930038011,35.9566319,-83.9941495
657,"WXMX+JJ Knoxville, Tennessee",4,6.359366556,Food City,35.934116,-84.000896,470930038011,35.9566319,-83.9941495
658,"W2P6+V5 Knoxville, Tennessee",7,6.667987807,ALDI,35.937089,-83.989496,470930038011,35.9566319,-83.9941495
659,"X384+FG Knoxville, Tennessee",4,7.942848148,Food City,35.96643,-83.942448,470930038011,35.9566319,-83.9941495
660,"WWGP+FW Knoxville, Tennessee",21,8.018327407,Walmart Supercenter,35.926442,-84.062571,470930038011,35.9566319,-83.9941495
661,"WXC2+HQ Knoxville, Tennessee",12,8.600996979,Target Grocery,35.921766,-84.047911,470930038011,35.9566319,-83.9941495
662,"XXGQ+HH Knoxville, Tennessee",6,8.981289948,Walmart Neighborhood Market,35.976411,-84.0112,470930038011,35.9566319,-83.9941495
663,"XXGQ+HH Knoxville, Tennessee",6,8.981289948,Walmart Neighborhood Market,35.976411,-84.0112,470930038011,35.9566319,-83.9941495
664,"WW76+C9 Knoxville, Tennessee",5,11.01095308,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930038011,35.9566319,-83.9941495
665,"WW76+C9 Knoxville, Tennessee",5,11.01095308,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930038011,35.9566319,-83.9941495
666,"VVX2+XW Knoxville, Tennessee",4,15.53844661,Walmart Supercenter,35.899963,-84.147615,470930038011,35.9566319,-83.9941495
667,"VVX2+XW Knoxville, Tennessee",4,15.53844661,Walmart Supercenter,35.899963,-84.147615,470930038011,35.9566319,-83.9941495
668,"VW7C+36 Knoxville, Tennessee",4,16.40461257,Target Grocery,35.862827,-84.079378,470930038011,35.9566319,-83.9941495
669,"VW7C+36 Knoxville, Tennessee",4,16.40461257,Target Grocery,35.862827,-84.079378,470930038011,35.9566319,-83.9941495
670,"VRXX+X7 Knoxville, Tennessee",5,18.80625675,Target Grocery,35.900407,-84.15168,470930038011,35.9566319,-83.9941495
671,"VRXX+X7 Knoxville, Tennessee",5,18.80625675,Target Grocery,35.900407,-84.15168,470930038011,35.9566319,-83.9941495
672,"W564+JF Knoxville, Tennessee",4,22.92749876,Walmart Grocery Pickup,35.911584,-83.843819,470930038011,35.9566319,-83.9941495
673,"W564+JF Knoxville, Tennessee",4,22.92749876,Walmart Grocery Pickup,35.911584,-83.843819,470930038011,35.9566319,-83.9941495
674,"WXMX+JJ Knoxville, Tennessee",4,4.128412871,Food City,35.934116,-84.000896,470930038012,35.9463980,-84.0039725
675,"WWGP+FW Knoxville, Tennessee",12,5.525020868,Walmart Supercenter,35.926442,-84.062571,470930038012,35.9463980,-84.0039725
676,"WXC2+HQ Knoxville, Tennessee",4,6.10769044,Target Grocery,35.921766,-84.047911,470930038012,35.9463980,-84.0039725
677,"W2Q8+V4 Knoxville, Tennessee",5,6.758998126,Kroger,35.939652,-83.984638,470930038012,35.9463980,-84.0039725
678,"W2Q8+V4 Knoxville, Tennessee",5,6.758998126,Kroger,35.939652,-83.984638,470930038012,35.9463980,-84.0039725
679,"VVX2+XW Knoxville, Tennessee",4,13.04514007,Walmart Supercenter,35.899963,-84.147615,470930038012,35.9463980,-84.0039725
680,"VVX2+XW Knoxville, Tennessee",4,13.04514007,Walmart Supercenter,35.899963,-84.147615,470930038012,35.9463980,-84.0039725
681,"2X5G+FG Knoxville, Tennessee",4,15.35427853,Kroger,36.008756,-84.023602,470930038012,35.9463980,-84.0039725
682,"VRFC+WR Knoxville, Tennessee",4,16.73448351,Ingles Markets,35.874661,-84.178427,470930038012,35.9463980,-84.0039725
683,"Q28G+Q8 Alcoa, Tennessee",4,24.26182016,Food City,35.766946,-83.974417,470930038012,35.9463980,-84.0039725
684,"QPPH+XM Lenoir City, Tennessee",4,28.32896444,La Lupita Mexican Store and Restaurant #1,35.787451,-84.270812,470930038012,35.9463980,-84.0039725
685,"W2P6+V5 Knoxville, Tennessee",4,4.140310817,ALDI,35.937089,-83.989496,470930038013,35.9547792,-83.9816652
686,"W2Q8+V4 Knoxville, Tennessee",10,4.903970955,Kroger,35.939652,-83.984638,470930038013,35.9547792,-83.9816652
687,"W2Q8+V4 Knoxville, Tennessee",10,4.903970955,Kroger,35.939652,-83.984638,470930038013,35.9547792,-83.9816652
688,"WXMM+6Q Knoxville, Tennessee",4,5.463532124,Whole Foods Market,35.933085,-84.015477,470930038013,35.9547792,-83.9816652
689,"WXMX+JJ Knoxville, Tennessee",4,5.605406374,Food City,35.934116,-84.000896,470930038013,35.9547792,-83.9816652
690,"WWGP+FW Knoxville, Tennessee",29,7.444056619,Walmart Supercenter,35.926442,-84.062571,470930038013,35.9547792,-83.9816652
691,"XXGQ+HH Knoxville, Tennessee",7,7.470183731,Walmart Neighborhood Market,35.976411,-84.0112,470930038013,35.9547792,-83.9816652
692,"XXGQ+HH Knoxville, Tennessee",7,7.470183731,Walmart Neighborhood Market,35.976411,-84.0112,470930038013,35.9547792,-83.9816652
693,"WXC2+HQ Knoxville, Tennessee",16,8.026726191,Target Grocery,35.921766,-84.047911,470930038013,35.9547792,-83.9816652
694,"X3JC+HQ Knoxville, Tennessee",4,9.976182564,Three Rivers Market,35.981385,-83.928022,470930038013,35.9547792,-83.9816652
695,"WW76+C9 Knoxville, Tennessee",4,10.43668229,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930038013,35.9547792,-83.9816652
696,"WW76+C9 Knoxville, Tennessee",4,10.43668229,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930038013,35.9547792,-83.9816652
697,"W3MV+39 Knoxville, Tennessee",4,14.62869549,Kroger,35.932513,-83.905888,470930038013,35.9547792,-83.9816652
698,"W3MV+39 Knoxville, Tennessee",4,14.62869549,Kroger,35.932513,-83.905888,470930038013,35.9547792,-83.9816652
699,"VVX2+XW Knoxville, Tennessee",4,14.96417582,Walmart Supercenter,35.899963,-84.147615,470930038013,35.9547792,-83.9816652
700,"VVX2+XW Knoxville, Tennessee",4,14.96417582,Walmart Supercenter,35.899963,-84.147615,470930038013,35.9547792,-83.9816652
701,"VRXX+X7 Knoxville, Tennessee",5,18.23198596,Target Grocery,35.900407,-84.15168,470930038013,35.9547792,-83.9816652
702,"VRXX+X7 Knoxville, Tennessee",5,18.23198596,Target Grocery,35.900407,-84.15168,470930038013,35.9547792,-83.9816652
703,"2Q33+M3 Oak Ridge, Tennessee",4,23.79835358,ALDI,36.004063,-84.247353,470930038013,35.9547792,-83.9816652
704,"2Q33+M3 Oak Ridge, Tennessee",4,23.79835358,ALDI,36.004063,-84.247353,470930038013,35.9547792,-83.9816652
705,"XXGQ+HH Knoxville, Tennessee",71,4.612747005,Walmart Neighborhood Market,35.976411,-84.0112,470930038021,35.9644790,-84.0120205
706,"XXGQ+HH Knoxville, Tennessee",71,4.612747005,Walmart Neighborhood Market,35.976411,-84.0112,470930038021,35.9644790,-84.0120205
707,"XXJM+8F Knoxville, Tennessee",17,5.01159619,Food City,35.980887,-84.01625,470930038021,35.9644790,-84.0120205
708,"WXMM+6Q Knoxville, Tennessee",7,6.882468231,Whole Foods Market,35.933085,-84.015477,470930038021,35.9644790,-84.0120205
709,"WWGP+FW Knoxville, Tennessee",15,9.473814851,Walmart Supercenter,35.926442,-84.062571,470930038021,35.9644790,-84.0120205
710,"WXC2+HQ Knoxville, Tennessee",17,10.05648442,Target Grocery,35.921766,-84.047911,470930038021,35.9644790,-84.0120205
711,"XWM3+8R Knoxville, Tennessee",5,12.02702427,Ingles Markets,35.98337,-84.095471,470930038021,35.9644790,-84.0120205
712,"WW76+C9 Knoxville, Tennessee",7,12.46644052,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930038021,35.9644790,-84.0120205
713,"WW76+C9 Knoxville, Tennessee",7,12.46644052,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930038021,35.9644790,-84.0120205
714,"23M9+39 Knoxville, Tennessee",4,15.76191912,Kroger,36.032881,-83.931684,470930038021,35.9644790,-84.0120205
715,"VVX2+XW Knoxville, Tennessee",5,16.99393405,Walmart Supercenter,35.899963,-84.147615,470930038021,35.9644790,-84.0120205
716,"VVX2+XW Knoxville, Tennessee",5,16.99393405,Walmart Supercenter,35.899963,-84.147615,470930038021,35.9644790,-84.0120205
717,"VW7C+36 Knoxville, Tennessee",4,17.86010001,Target Grocery,35.862827,-84.079378,470930038021,35.9644790,-84.0120205
718,"VW7C+36 Knoxville, Tennessee",4,17.86010001,Target Grocery,35.862827,-84.079378,470930038021,35.9644790,-84.0120205
719,"W564+JF Knoxville, Tennessee",4,24.3769186,Walmart Grocery Pickup,35.911584,-83.843819,470930038021,35.9644790,-84.0120205
720,"W564+JF Knoxville, Tennessee",4,24.3769186,Walmart Grocery Pickup,35.911584,-83.843819,470930038021,35.9644790,-84.0120205
721,"4G99+Q5 Jefferson City, Tennessee",4,44.27533398,Price Less Foods,36.119345,-83.482048,470930038021,35.9644790,-84.0120205
722,"XXGQ+HH Knoxville, Tennessee",47,4.701673425,Walmart Neighborhood Market,35.976411,-84.0112,470930038022,35.9686740,-83.9945917
723,"XXGQ+HH Knoxville, Tennessee",47,4.701673425,Walmart Neighborhood Market,35.976411,-84.0112,470930038022,35.9686740,-83.9945917
724,"XXJM+8F Knoxville, Tennessee",11,5.100522609,Food City,35.980887,-84.01625,470930038022,35.9686740,-83.9945917
725,"2X3G+JQ Knoxville, Tennessee",4,10.55695745,ALDI,36.004068,-84.023253,470930038022,35.9686740,-83.9945917
726,"WWGP+FW Knoxville, Tennessee",10,12.0988022,Walmart Supercenter,35.926442,-84.062571,470930038022,35.9686740,-83.9945917
727,"XWM3+8R Knoxville, Tennessee",4,12.11595069,Ingles Markets,35.98337,-84.095471,470930038022,35.9686740,-83.9945917
728,"WXC2+HQ Knoxville, Tennessee",6,12.68147177,Target Grocery,35.921766,-84.047911,470930038022,35.9686740,-83.9945917
729,"W2Q8+V4 Knoxville, Tennessee",4,13.34922535,Kroger,35.939652,-83.984638,470930038022,35.9686740,-83.9945917
730,"W2Q8+V4 Knoxville, Tennessee",4,13.34922535,Kroger,35.939652,-83.984638,470930038022,35.9686740,-83.9945917
731,"WW76+C9 Knoxville, Tennessee",4,15.09142787,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930038022,35.9686740,-83.9945917
732,"WW76+C9 Knoxville, Tennessee",4,15.09142787,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930038022,35.9686740,-83.9945917
733,"WVXP+9V Knoxville, Tennessee",4,16.16904803,Food City,35.948593,-84.112416,470930038022,35.9686740,-83.9945917
734,"WV6V+M2 Knoxville, Tennessee",4,17.05306028,Copper Cellar Marketplace,35.956155,-83.93433,470930038022,35.9686740,-83.9945917
735,"VVX2+XW Knoxville, Tennessee",4,19.6189214,Walmart Supercenter,35.899963,-84.147615,470930038022,35.9686740,-83.9945917
736,"VVX2+XW Knoxville, Tennessee",4,19.6189214,Walmart Supercenter,35.899963,-84.147615,470930038022,35.9686740,-83.9945917
737,"W564+JF Knoxville, Tennessee",4,25.03232366,Walmart Grocery Pickup,35.911584,-83.843819,470930038022,35.9686740,-83.9945917
738,"W564+JF Knoxville, Tennessee",4,25.03232366,Walmart Grocery Pickup,35.911584,-83.843819,470930038022,35.9686740,-83.9945917
739,"Q28G+Q8 Alcoa, Tennessee",4,28.59759874,Food City,35.766946,-83.974417,470930038022,35.9686740,-83.9945917
740,"XC75+G5 Kodak, Tennessee",4,33.64193406,Food City,35.963867,-83.592075,470930038022,35.9686740,-83.9945917
741,"7634+6M Maynardville, Tennessee",4,40.95863962,Food City,36.253005,-83.793257,470930038022,35.9686740,-83.9945917
742,"XXGQ+HH Knoxville, Tennessee",33,2.805892955,Walmart Neighborhood Market,35.976411,-84.0112,470930039011,35.9810508,-83.9917217
743,"XXGQ+HH Knoxville, Tennessee",33,2.805892955,Walmart Neighborhood Market,35.976411,-84.0112,470930039011,35.9810508,-83.9917217
744,"XXJM+8F Knoxville, Tennessee",9,3.204742139,Food City,35.980887,-84.01625,470930039011,35.9810508,-83.9917217
745,"2X3G+JQ Knoxville, Tennessee",6,5.365317344,ALDI,36.004068,-84.023253,470930039011,35.9810508,-83.9917217
746,"2X5G+FG Knoxville, Tennessee",13,6.492255182,Kroger,36.008756,-84.023602,470930039011,35.9810508,-83.9917217
747,"2X93+55 Powell, Tennessee",5,8.314931414,Food City,36.017901,-84.047098,470930039011,35.9810508,-83.9917217
748,"WXMM+6Q Knoxville, Tennessee",4,8.714739373,Whole Foods Market,35.933085,-84.015477,470930039011,35.9810508,-83.9917217
749,"XWM3+8R Knoxville, Tennessee",5,10.22017022,Ingles Markets,35.98337,-84.095471,470930039011,35.9810508,-83.9917217
750,"WWGP+FW Knoxville, Tennessee",9,10.49783603,Walmart Supercenter,35.926442,-84.062571,470930039011,35.9810508,-83.9917217
751,"X3VH+69 Knoxville, Tennessee",4,10.60463866,Kroger,35.992802,-83.921691,470930039011,35.9810508,-83.9917217
752,"WXC2+HQ Knoxville, Tennessee",8,11.0805056,Target Grocery,35.921766,-84.047911,470930039011,35.9810508,-83.9917217
753,"W2Q8+V4 Knoxville, Tennessee",4,11.32910577,Kroger,35.939652,-83.984638,470930039011,35.9810508,-83.9917217
754,"W2Q8+V4 Knoxville, Tennessee",4,11.32910577,Kroger,35.939652,-83.984638,470930039011,35.9810508,-83.9917217
755,"WW76+C9 Knoxville, Tennessee",4,13.4904617,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930039011,35.9810508,-83.9917217
756,"WW76+C9 Knoxville, Tennessee",4,13.4904617,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930039011,35.9810508,-83.9917217
757,"24MJ+RQ Knoxville, Tennessee",4,13.98149762,ALDI,36.034539,-83.868061,470930039011,35.9810508,-83.9917217
758,"WVXP+9V Knoxville, Tennessee",4,15.49060544,Food City,35.948593,-84.112416,470930039011,35.9810508,-83.9917217
759,"VRJM+8X Farragut, Tennessee",4,20.53806911,The Fresh Market,35.880949,-84.165233,470930039011,35.9810508,-83.9917217
760,"VRXX+X7 Knoxville, Tennessee",4,21.28576538,Target Grocery,35.900407,-84.15168,470930039011,35.9810508,-83.9917217
